2 2 0.297062224111
2 3 0.297062224111
2 4 0.297062224111
2 5 0.297062224111
2 6 0.297062224111
2 7 0.297062224111
2 8 0.297062224111
2 9 0.297062224111
2 10 0.302507228813
3 0 0.302507228813
3 1 0.302507228813
3 2 0.302507228813
3 3 0.302507228813
3 4 0.302507228813
3 5 0.302507228813
3 6 0.302507228813
3 7 0.306040801642
3 8 0.306040801642
3 9 0.306040801642
3 10 0.306040801642
4 0 0.306040801642
4 1 0.306040801642
4 2 0.306040801642
4 3 0.306040801642
4 4 0.306205442933
4 5 0.306205442933
4 6 0.306205442933
4 7 0.306205442933
4 8 0.306205442933
4 9 0.306205442933
4 10 0.306205442933
5 0 0.306205442933
5 1 0.309411181861
5 2 0.309411181861
5 3 0.309411181861
5 4 0.309411181861
5 5 0.309411181861
5 6 0.309411181861
5 7 0.309411181861
5 8 0.309411181861
5 9 0.297551757435
5 10 0.297551757435
1 0 0.297551757435
1 1 0.297551757435
1 2 0.297551757435
1 3 0.297551757435
1 4 0.297551757435
1 5 0.297551757435
1 6 0.288861130346
1 7 0.288861130346
1 8 0.288861130346
1 9 0.288861130346
1 10 0.288861130346
2 0 0.288861130346
2 1 0.288861130346
2 2 0.288861130346
2 3 0.287224463153
2 4 0.287224463153
2 5 0.287224463153
2 6 0.287224463153
2 7 0.287224463153
2 8 0.287224463153
2 9 0.287224463153
2 10 0.287224463153
3 0 0.279788255496
3 1 0.279788255496
3 2 0.279788255496
3 3 0.279788255496
3 4 0.279788255496
3 5 0.279788255496
3 6 0.279788255496
3 7 0.279788255496
3 8 0.279819512712
3 9 0.279819512712
3 10 0.279819512712
4 0 0.279819512712
4 1 0.279819512712
4 2 0.279819512712
4 3 0.279819512712
4 4 0.279819512712
4 5 0.277491933288
4 6 0.277491933288
4 7 0.277491933288
4 8 0.277491933288
4 9 0.277491933288
4 10 0.277491933288
5 0 0.277491933288
5 1 0.277491933288
5 2 0.269651235654
5 3 0.269651235654
5 4 0.269651235654
5 5 0.269651235654
5 6 0.269651235654
5 7 0.269651235654
5 8 0.269651235654
5 9 0.269651235654
5 10 0.271934491728
1 0 0.271934491728
1 1 0.271934491728
1 2 0.271934491728
1 3 0.271934491728
1 4 0.271934491728
1 5 0.271934491728
1 6 0.271934491728
1 7 0.274988252875
1 8 0.274988252875
1 9 0.274988252875
1 10 0.274988252875
2 0 0.274988252875
2 1 0.274988252875
2 2 0.274988252875
2 3 0.274988252875
2 4 0.273399447646
2 5 0.273399447646
2 6 0.273399447646
2 7 0.273399447646
2 8 0.273399447646
2 9 0.273399447646
2 10 0.273399447646
3 0 0.273399447646
3 1 0.266041370835
3 2 0.266041370835
3 3 0.266041370835
3 4 0.266041370835
3 5 0.266041370835
3 6 0.266041370835
3 7 0.266041370835
3 8 0.266041370835
3 9 0.274591293447
4 4 0.274591293447
4 5 0.274591293447
4 6 0.274591293447
4 7 0.274591293447
4 8 0.274591293447
4 9 0.274591293447
4 10 0.274591293447
5 0 0.273339567903
5 1 0.273339567903
5 2 0.273339567903
5 3 0.273339567903
5 4 0.273339567903
5 5 0.273339567903
5 6 0.273339567903
5 7 0.273339567903
5 8 0.286703035587
5 9 0.286703035587
5 10 0.286703035587
1 0 0.286703035587
1 1 0.286703035587
1 2 0.286703035587
1 3 0.286703035587
1 4 0.286703035587
1 5 0.290159411031
1 6 0.290159411031
1 7 0.290159411031
1 8 0.290159411031
1 9 0.290159411031
2 0 0.290159411031
2 1 0.290159411031
2 2 0.290159411031
2 3 0.28719970815
2 4 0.28719970815
2 5 0.28719970815
2 6 0.28719970815
2 7 0.28719970815
2 8 0.28719970815
2 9 0.28719970815
2 10 0.28719970815
3 0 0.278620011906
3 1 0.278620011906
3 2 0.278620011906
3 3 0.278620011906
3 4 0.278620011906
3 5 0.278620011906
3 6 0.278620011906
3 7 0.278620011906
3 8 0.275239453941
3 9 0.275239453941
3 10 0.275239453941
4 0 0.275239453941
4 1 0.275239453941
4 2 0.275239453941
4 3 0.275239453941
4 4 0.275239453941
4 5 0.277474678818
4 6 0.277474678818
4 7 0.277474678818
4 8 0.277474678818
4 9 0.277474678818
4 10 0.277474678818
5 0 0.277474678818
5 1 0.277474678818
5 2 0.278672379344
5 3 0.278672379344
5 4 0.278672379344
5 5 0.278672379344
5 6 0.278672379344
5 7 0.278672379344
5 8 0.278672379344
5 9 0.278672379344
5 10 0.284607470872
1 0 0.284607470872
1 1 0.284607470872
1 2 0.284607470872
1 3 0.284607470872
1 4 0.284607470872
1 5 0.284607470872
1 6 0.284607470872
1 7 0.290908329337
1 8 0.290908329337
1 9 0.290908329337
1 10 0.290908329337
2 0 0.290908329337
2 1 0.290908329337
2 2 0.290908329337
2 3 0.290908329337
